 type   sat      day     hms     lat     lon     pre   spd   dir
WV     GOES12  20050825  2245   25.37    22.27   375   12.7  241
WV     GOES12  20050825  2245   23.46    64.98   250   16.1  270
WV     GOES12  20050825  2245   23.38    64.78   250   15.3  272
WV     GOES12  20050825  2245   23.02    64.00   262   12.3  253
WV     GOES12  20050825  2245   23.02    63.81   250   12.2  251
WV     GOES12  20050825  2245   23.44    63.39   250   12.4  246
WV     GOES12  20050825  2245   23.20    62.64   237   10.9  248
WV     GOES12  20050825  2245   22.97    61.89   225   17.8  303
WV     GOES12  20050825  2245   23.19    61.12   200   12.9  296
WV     GOES12  20050825  2245   23.02    60.93   200   17.8  301
WV     GOES12  20050825  2245   23.04    60.07   200    7.6  289
WV     GOES12  20050825  2245   23.38    59.59   212   12.9  290
WV     GOES12  20050825  2245   23.34    59.50   225   12.8  290
WV     GOES12  20050825  2245   23.11    58.59   287    5.2  303
WV     GOES12  20050825  2245   23.03    58.41   287    5.7  300
WV     GOES12  20050825  2245   23.34    51.00   350    9.1   30
WV     GOES12  20050825  2245   23.60    50.49   362    7.2   45
WV     GOES12  20050825  2245   23.70    50.07   362    8.0   47
WV     GOES12  20050825  2245   23.70    49.99   362    6.6   41
WV     GOES12  20050825  2245   23.58    43.43   325    9.5  233
WV     GOES12  20050825  2245   23.55    43.17   337    9.7  238
WV     GOES12  20050825  2245   23.81    40.82   325   12.8  251
WV     GOES12  20050825  2245   23.83    38.36   287   19.4  232
WV     GOES12  20050825  2245   24.52    25.67   337   11.5  253
WV     GOES12  20050825  2245   24.52    24.92   337   10.7  255
WV     GOES12  20050825  2245   24.80    23.71   337   13.2  241
WV     GOES12  20050825  2245   24.87    23.34   325   15.3  242
WV     GOES12  20050825  2245   24.67    22.97   362   13.9  240
WV     GOES12  20050825  2245   22.77    64.07   262   11.1  252
WV     GOES12  20050825  2245   22.57    63.76   250   11.2  264
WV     GOES12  20050825  2245   22.49    63.37   225    9.5  268
WV     GOES12  20050825  2245   22.79    62.54   237    9.9  265
WV     GOES12  20050825  2245   22.67    62.44   237    9.9  270
WV     GOES12  20050825  2245   22.89    61.87   212   19.0  306
WV     GOES12  20050825  2245   22.60    61.62   237   17.3  302
WV     GOES12  20050825  2245   22.62    60.63   200   13.9  298
WV     GOES12  20050825  2245   22.33    60.28   212    7.8  303
WV     GOES12  20050825  2245   22.84    59.93   175    8.8  299
WV     GOES12  20050825  2245   22.85    59.38   250    6.2  281
WV     GOES12  20050825  2245   22.86    58.60   287    5.5  300
WV     GOES12  20050825  2245   22.74    58.43   300    6.2  303
WV     GOES12  20050825  2245   22.53    56.39   312    6.9  304
WV     GOES12  20050825  2245   22.54    56.24   300    7.0  313
WV     GOES12  20050825  2245   22.99    54.70   350    5.2   15
WV     GOES12  20050825  2245   22.82    51.50   350   12.1   29
WV     GOES12  20050825  2245   23.12    51.25   350    8.6   27
WV     GOES12  20050825  2245   23.02    48.80   275    7.7   73
WV     GOES12  20050825  2245   22.81    44.95   337    8.9  248
WV     GOES12  20050825  2245   22.82    44.78   325    8.1  245
WV     GOES12  20050825  2245   22.85    44.03   137    6.6  235
WV     GOES12  20050825  2245   23.29    43.38   337    9.0  234
WV     GOES12  20050825  2245   23.01    42.97   287    9.0  237
WV     GOES12  20050825  2245   23.35    41.68   350    5.9  262
WV     GOES12  20050825  2245   23.43    40.71   312   11.0  243
WV     GOES12  20050825  2245   23.24    39.09   262   21.7  234
WV     GOES12  20050825  2245   23.38    38.75   250   21.6  236
WV     GOES12  20050825  2245   23.40    38.43   275   15.7  233
WV     GOES12  20050825  2245   23.26    37.69   300   10.9  225
WV     GOES12  20050825  2245   24.16    25.95   312   13.3  260
WV     GOES12  20050825  2245   23.82    24.11   300   11.4  258
WV     GOES12  20050825  2245   21.82    64.82   250   11.9  271
WV     GOES12  20050825  2245   21.74    64.32   237   11.0  277
WV     GOES12  20050825  2245   21.75    63.98   237    7.6  275
WV     GOES12  20050825  2245   21.67    63.73   225    7.9  289
WV     GOES12  20050825  2245   22.17    63.26   212    9.4  272
WV     GOES12  20050825  2245   22.08    63.20   212    9.3  267
WV     GOES12  20050825  2245   21.76    62.75   225    9.3  279
WV     GOES12  20050825  2245   22.18    61.95   212   15.9  299
WV     GOES12  20050825  2245   21.94    61.60   212   15.9  307
WV     GOES12  20050825  2245   22.19    61.43   212   17.6  305
WV     GOES12  20050825  2245   22.16    60.75   187   13.9  313
WV     GOES12  20050825  2245   22.12    60.73   200   13.6  313
WV     GOES12  20050825  2245   22.09    59.98   312    7.7  302
WV     GOES12  20050825  2245   21.94    59.14   300   13.6  308
WV     GOES12  20050825  2245   22.03    56.84   212    6.7  311
WV     GOES12  20050825  2245   22.29    56.18   300    7.2  313
WV     GOES12  20050825  2245   22.01    52.59   350    7.5   38
WV     GOES12  20050825  2245   22.05    50.79   362    5.0  351
WV     GOES12  20050825  2245   22.05    50.76   362    5.0  352
WV     GOES12  20050825  2245   22.65    42.62   350    6.4  226
WV     GOES12  20050825  2245   22.32    40.07   250   18.2  224
WV     GOES12  20050825  2245   22.50    39.70   250   17.3  224
WV     GOES12  20050825  2245   22.89    36.44   287   16.2  245
WV     GOES12  20050825  2245   22.94    35.09   350    7.6  215
WV     GOES12  20050825  2245   22.87    33.78   312    8.2  238
WV     GOES12  20050825  2245   22.67    33.56   300    7.8  230
WV     GOES12  20050825  2245   22.65    33.08   300    8.2  221
WV     GOES12  20050825  2245   23.00    32.01   250   19.3  263
WV     GOES12  20050825  2245   22.89    30.55   287   11.9  251
WV     GOES12  20050825  2245   22.81    30.44   300   11.2  256
WV     GOES12  20050825  2245   23.36    24.65   262   17.3  268
WV     GOES12  20050825  2245   23.41    24.43   262   15.3  270
WV     GOES12  20050825  2245   21.53    64.99   237    9.2  275
WV     GOES12  20050825  2245   21.45    64.72   212    9.6  278
WV     GOES12  20050825  2245   21.58    64.29   237   11.1  280
WV     GOES12  20050825  2245   21.22    63.84   212   11.1  292
WV     GOES12  20050825  2245   21.43    63.52   225    9.3  291
WV     GOES12  20050825  2245   21.19    62.87   187   13.2  302
WV     GOES12  20050825  2245   21.60    62.67   212   11.2  285
WV     GOES12  20050825  2245   21.28    62.28   200   13.2  300
WV     GOES12  20050825  2245   21.57    61.72   200   13.3  307
WV     GOES12  20050825  2245   21.54    61.46   212   20.2  312
WV     GOES12  20050825  2245   21.42    61.31   212   20.3  311
WV     GOES12  20050825  2245   21.26    60.84   200   15.8  317
WV     GOES12  20050825  2245   21.35    60.38   200   21.9  312
WV     GOES12  20050825  2245   21.57    57.10   325    6.2  334
WV     GOES12  20050825  2245   21.22    56.45   200    9.2  309
WV     GOES12  20050825  2245   21.35    56.31   200    8.0  305
WV     GOES12  20050825  2245   21.75    53.05   350    6.7   40
WV     GOES12  20050825  2245   21.75    52.95   350    7.4   41
WV     GOES12  20050825  2245   21.77    52.29   362    6.9   16
WV     GOES12  20050825  2245   21.77    52.18   362    6.7   12
WV     GOES12  20050825  2245   21.75    51.47   375    6.5  317
WV     GOES12  20050825  2245   21.79    51.23   375    5.7  326
WV     GOES12  20050825  2245   22.16    40.01   250   17.1  223
WV     GOES12  20050825  2245   22.20    38.79   250   17.4  226
WV     GOES12  20050825  2245   22.21    38.66   250   16.7  226
WV     GOES12  20050825  2245   22.28    37.85   312   11.2  212
WV     GOES12  20050825  2245   22.29    37.59   312   12.7  202
WV     GOES12  20050825  2245   22.44    35.10   362    5.8  219
WV     GOES12  20050825  2245   22.18    34.09   300    7.6  223
WV     GOES12  20050825  2245   22.42    33.50   287   11.9  239
WV     GOES12  20050825  2245   22.18    32.34   300    7.3  210
WV     GOES12  20050825  2245   20.52    64.98   187    6.0  307
WV     GOES12  20050825  2245   21.02    63.60   212    8.9  289
WV     GOES12  20050825  2245   20.91    62.88   200   15.1  300
WV     GOES12  20050825  2245   20.97    61.55   225   17.7  309
WV     GOES12  20050825  2245   20.98    60.92   200   14.5  318
WV     GOES12  20050825  2245   20.94    60.80   200   14.5  317
WV     GOES12  20050825  2245   20.86    60.34   200   19.1  320
WV     GOES12  20050825  2245   20.83    60.18   200   19.1  320
WV     GOES12  20050825  2245   21.02    58.26   337    6.9  322
WV     GOES12  20050825  2245   20.62    57.91   200   10.1  325
WV     GOES12  20050825  2245   20.80    57.36   350    5.9   12
WV     GOES12  20050825  2245   20.97    56.98   200    7.1  311
WV     GOES12  20050825  2245   20.93    56.74   200    7.4  314
WV     GOES12  20050825  2245   20.86    54.21   375    7.8   12
WV     GOES12  20050825  2245   21.19    52.45   375    7.9    8
WV     GOES12  20050825  2245   21.13    44.53   175   16.8  214
WV     GOES12  20050825  2245   21.32    43.57   200   15.3  210
WV     GOES12  20050825  2245   21.59    40.66   200   20.5  214
WV     GOES12  20050825  2245   21.60    40.38   225   19.9  217
WV     GOES12  20050825  2245   21.57    39.02   262   12.5  234
WV     GOES12  20050825  2245   21.42    36.35   300    8.1  229
WV     GOES12  20050825  2245   21.43    36.18   300    8.1  224
WV     GOES12  20050825  2245   21.42    33.21   300    6.4  227
WV     GOES12  20050825  2245   22.07    27.12   350    5.4  237
WV     GOES12  20050825  2245   22.19    26.55   350    6.9  229
WV     GOES12  20050825  2245   20.08    64.87   187    5.3  318
WV     GOES12  20050825  2245   20.24    64.70   187    5.9  317
WV     GOES12  20050825  2245   19.93    64.00   162    7.6  337
WV     GOES12  20050825  2245   19.90    63.18   175    9.3  313
WV     GOES12  20050825  2245   20.32    62.01   200   15.5  298
WV     GOES12  20050825  2245   20.28    61.92   200   16.3  300
WV     GOES12  20050825  2245   20.12    61.36   200   16.1  299
WV     GOES12  20050825  2245   20.08    61.32   200   17.3  300
WV     GOES12  20050825  2245   20.34    60.62   175   18.3  314
WV     GOES12  20050825  2245   20.34    60.59   187   20.0  314
WV     GOES12  20050825  2245   20.02    60.00   187   22.5  315
WV     GOES12  20050825  2245   19.95    59.89   187   23.9  315
WV     GOES12  20050825  2245   20.15    59.56   187   23.3  317
WV     GOES12  20050825  2245   20.50    57.88   200    7.3  316
WV     GOES12  20050825  2245   20.48    56.74   200    7.0  308
WV     GOES12  20050825  2245   20.42    55.78   175    8.7  289
WV     GOES12  20050825  2245   20.48    54.96   150    8.4  299
WV     GOES12  20050825  2245   20.48    54.82   162    6.9  304
WV     GOES12  20050825  2245   20.63    52.15   375    6.1    1
WV     GOES12  20050825  2245   20.56    51.66   375    9.4  336
WV     GOES12  20050825  2245   20.65    51.19   375    8.7  331
WV     GOES12  20050825  2245   20.30    50.59   362    6.9  319
WV     GOES12  20050825  2245   20.75    43.51   237    8.0  210
WV     GOES12  20050825  2245   20.75    43.37   275    8.1  211
WV     GOES12  20050825  2245   20.87    41.25   237   14.8  212
WV     GOES12  20050825  2245   20.62    41.20   237   15.1  210
WV     GOES12  20050825  2245   20.68    40.74   237   16.4  203
WV     GOES12  20050825  2245   20.92    37.50   287   10.4  274
WV     GOES12  20050825  2245   20.60    37.27   250   11.4  270
WV     GOES12  20050825  2245   21.09    36.15   300    7.7  224
WV     GOES12  20050825  2245   20.70    35.68   287    9.0  215
WV     GOES12  20050825  2245   20.83    35.36   312    8.6  238
WV     GOES12  20050825  2245   20.68    34.99   275    9.2  247
WV     GOES12  20050825  2245   20.86    33.63   300    5.7  236
WV     GOES12  20050825  2245   21.22    33.13   300    6.1  226
WV     GOES12  20050825  2245   21.25    31.29   325    8.2  247
WV     GOES12  20050825  2245   19.76    64.94   175    5.4  338
WV     GOES12  20050825  2245   19.64    64.66   187    5.5  336
WV     GOES12  20050825  2245   19.73    64.02   162    7.1  352
WV     GOES12  20050825  2245   19.74    63.42   175    6.3  321
WV     GOES12  20050825  2245   19.79    62.18   175   14.1  301
WV     GOES12  20050825  2245   19.72    61.56   187   16.3  314
WV     GOES12  20050825  2245   19.77    61.14   200   17.9  306
WV     GOES12  20050825  2245   19.61    60.93   175   16.5  306
WV     GOES12  20050825  2245   19.78    60.38   175   18.8  304
WV     GOES12  20050825  2245   19.74    60.31   175   20.2  305
WV     GOES12  20050825  2245   19.34    59.96   175   19.0  313
WV     GOES12  20050825  2245   19.85    56.03   337    7.6  297
WV     GOES12  20050825  2245   19.83    55.14   175    8.8  302
WV     GOES12  20050825  2245   19.93    54.07   275    6.9  343
WV     GOES12  20050825  2245   19.70    53.52   275    6.2  354
WV     GOES12  20050825  2245   19.79    53.43   287    6.4  355
WV     GOES12  20050825  2245   19.90    52.04   375    6.6  356
WV     GOES12  20050825  2245   19.84    51.01   375    7.2  331
WV     GOES12  20050825  2245   19.83    42.68   262   14.4  228
WV     GOES12  20050825  2245   19.85    42.05   250   15.7  226
WV     GOES12  20050825  2245   19.87    41.55   225    8.7  193
WV     GOES12  20050825  2245   20.12    41.33   225    9.4  197
WV     GOES12  20050825  2245   20.03    40.56   237   16.3  210
WV     GOES12  20050825  2245   20.07    40.42   225   15.9  210
WV     GOES12  20050825  2245   20.44    38.20   262    9.3  250
WV     GOES12  20050825  2245   20.43    37.23   250   11.9  273
WV     GOES12  20050825  2245   20.28    36.84   250    9.4  250
WV     GOES12  20050825  2245   20.41    36.69   250    9.4  246
WV     GOES12  20050825  2245   20.15    34.96   275    7.1  238
WV     GOES12  20050825  2245   20.11    34.81   262    7.7  238
WV     GOES12  20050825  2245   20.14    34.09   250   11.0  256
WV     GOES12  20050825  2245   20.11    33.80   237   12.9  261
WV     GOES12  20050825  2245   19.00    64.89   137    7.3    1
WV     GOES12  20050825  2245   19.20    64.62   175    6.7  354
WV     GOES12  20050825  2245   19.18    63.42   162    9.5  341
WV     GOES12  20050825  2245   19.02    63.32   162   11.1  327
WV     GOES12  20050825  2245   19.13    61.19   200   20.5  328
WV     GOES12  20050825  2245   18.76    59.44   175   15.2  320
WV     GOES12  20050825  2245   19.18    55.80   275    7.4  311
WV     GOES12  20050825  2245   19.18    55.60   237    6.8  313
WV     GOES12  20050825  2245   19.28    54.84   187    7.2  312
WV     GOES12  20050825  2245   19.38    42.98   262   14.1  226
WV     GOES12  20050825  2245   19.33    41.88   162    8.1  202
WV     GOES12  20050825  2245   19.25    41.84   162    7.9  203
WV     GOES12  20050825  2245   19.35    41.23   175   11.2  213
WV     GOES12  20050825  2245   19.45    40.85   187    7.1  199
WV     GOES12  20050825  2245   19.47    40.07   212   11.0  204
WV     GOES12  20050825  2245   19.47    40.04   212   10.9  205
WV     GOES12  20050825  2245   19.64    37.57   262   12.5  232
WV     GOES12  20050825  2245   19.37    37.16   225    9.4  249
WV     GOES12  20050825  2245   19.94    34.91   262    7.3  243
WV     GOES12  20050825  2245   19.87    34.70   250    8.0  256
WV     GOES12  20050825  2245   19.73    33.84   237   11.8  261
WV     GOES12  20050825  2245   19.53    33.79   250   11.2  274
WV     GOES12  20050825  2245   19.68    33.08   262   11.8  275
WV     GOES12  20050825  2245   18.45    64.93   150    8.0  358
WV     GOES12  20050825  2245   18.37    64.62   162   11.8   11
WV     GOES12  20050825  2245   18.67    60.03   175   11.2  297
WV     GOES12  20050825  2245   18.62    53.82   337    8.4   19
